RID,T-06:00:00,ORIGIN,DESTINATION,TRIP_LENGTH
2081,520,21173,12791,13781
2082,520,22911,23405,861
2083,521,24210,33662,8372
2084,521,24954,30678,5172
2085,522,21147,20764,4810
2086,523,24612,25572,1150
2087,524,22749,31095,6464
2088,524,20619,12243,18648
2089,526,25324,26882,4658
2090,526,31089,50192,2259
2091,527,23792,22749,1539
2092,528,17740,16956,2608
2093,528,24210,12791,14860
2094,528,32615,29306,3116
2095,528,48541,16843,3256
2096,529,28188,29306,838
2097,530,23792,22345,3418
2098,530,25604,20626,7271
2099,531,22255,25810,4790
2100,531,25519,29903,9725
2101,532,33806,12791,22754
2102,533,23498,22193,11532
2103,533,15522,15539,2234
2104,533,19587,28826,9767
2105,533,20835,22193,3646
2106,534,18069,16540,3799
2107,535,21402,20764,17304
2108,536,17848,15819,10693
2109,536,34518,20123,12262
2110,536,27537,22749,4410
2111,537,13535,20764,12989
2112,537,22137,42566,61573
2113,538,21370,50192,10099
2114,538,9995,16540,6285
2115,539,16824,15428,5897
2116,539,23163,33266,8609
2117,540,26623,25815,1433
2118,540,31222,27156,2968
2119,543,18899,13822,6589
2120,543,20353,29533,11953
2121,544,27729,22287,6106
2122,544,20818,22193,8002
2123,546,34547,34079,4815
2124,547,18444,18523,2940
2125,547,22188,12243,13809
2126,547,25294,12791,15915
2127,547,34428,19803,13098
2128,547,27716,26318,5082
2129,547,21848,23542,4130
2130,549,21959,20162,2617
2131,550,29341,31838,2743
2132,551,29104,12791,18121
2133,551,33348,31250,2165
2134,552,30171,27595,2387
2135,552,26814,24642,2751
2136,553,23930,29573,8666
2137,554,14036,12243,8706
2138,554,48036,25249,5237
2139,554,25974,24890,11106
2140,554,34370,31892,5476
2141,555,21927,19886,2389
2142,555,25601,31467,6511
2143,555,27993,23498,7705
2144,555,24642,31467,8125
2145,556,25942,20571,4428
2146,556,17103,20123,7908
2147,557,19313,12791,12082
2148,558,27417,28948,1582
2149,558,29095,27317,1800
2150,558,24049,23794,1157
2151,559,28610,31313,3400
2152,559,25562,24066,3342
2153,560,22374,21170,1551
2154,560,26623,33662,9868
2155,561,23051,31641,14460
2156,561,27720,27711,960
2157,562,24210,12155,16062
2158,563,21991,31208,6982
2159,564,12588,12243,3642
2160,564,17740,23706,9921
2161,564,31139,28190,2706
2162,564,28139,26227,2373
2163,564,34117,25918,11015
2164,565,23788,21122,2200
2165,569,20709,15428,5532
2166,569,18073,29652,9901
2167,570,20158,48665,1537
2168,572,31570,27172,3668
2169,573,28373,21836,13251
2170,573,33662,31838,7391
2171,573,17010,22193,9171
2172,573,17801,19303,3214
2173,573,27218,20764,7680
2174,574,27725,27690,640
2175,574,29508,31200,1474
2176,574,21101,23851,4383
2177,576,19803,24642,4920
2178,576,23013,25548,2197
2179,577,26361,12791,19314
2180,579,29652,12791,19748
2181,580,17927,17780,763
2182,580,21122,12791,15023
2183,581,32217,33061,1196
2184,582,20457,21994,1869
2185,582,9958,17628,7083
2186,584,27542,12791,17764
2187,585,23524,26882,2400
2188,585,19871,32184,10020
2189,585,9910,23508,11451
2190,585,22440,23749,4615
2191,585,19586,20680,1193
2192,587,29486,35010,12071
2193,587,21908,24180,2636
2194,587,28826,19183,9020
2195,588,17740,20764,18094
2196,588,26277,18699,8749
2197,589,23530,25200,4462
2198,589,24394,12155,20027
2199,590,29754,29652,4159
2200,591,29128,26680,2032
2201,591,20162,32947,10539
2202,592,13666,23524,10475
2203,592,27729,24816,2946
2204,592,24642,24588,3439
2205,593,20050,21309,1355
2206,593,20158,32946,13500
2207,593,48677,17457,6403
2208,594,21124,23582,3331
2209,595,25225,23508,1342
2210,595,22289,23508,1158
2211,595,25557,12243,16754
2212,596,12791,12155,2641
2213,597,25995,30419,3577
2214,598,21969,23573,4267
2215,598,24971,24066,967
2216,598,24954,18271,5620
2217,599,31381,26912,4703
2218,600,29714,26882,9462
2219,601,27568,27275,485
2220,601,26118,22749,3028
2221,601,7608,7802,465
2222,602,22694,31838,7639
2223,602,27355,31838,4666
2224,603,20818,29652,7176
2225,603,20032,17104,5056
2226,604,27542,27251,4343
2227,604,32184,22406,8750
2228,605,26764,12243,16271
2229,605,32946,33932,1666
2230,605,31636,31958,1462
2231,606,34518,29652,6542
2232,608,29269,27765,1199
2233,609,32118,12791,20558
2234,609,32118,33692,8699
2235,609,23604,24642,3889
2236,610,29508,31838,5060
2237,610,27993,29652,1226
2238,611,49333,20305,6894
2239,611,19509,16871,3718
2240,611,21869,31817,8433
2241,611,20050,19535,670
2242,613,31250,32184,1352
2243,613,34216,31838,2758
2244,613,26623,26787,2764
2245,613,34369,31838,5321
2246,614,34518,23788,9609
2247,614,29095,29714,593
2248,614,23995,31721,9518
2249,615,27115,12243,21431
2250,616,28963,30718,2470
2251,616,24191,25094,1612
2252,617,29014,29652,7330
2253,617,32118,32185,1897
2254,617,31467,31742,1408
2255,617,31051,27365,2748
2256,617,21299,12243,22494
2257,618,28724,23706,4131
2258,619,25406,25443,480
2259,619,19803,33856,11285
2260,620,27692,19544,12000
2261,620,27474,31844,5811
2262,620,28809,14138,11984
2263,620,28724,24981,3147
2264,620,25875,27348,5968
2265,621,26882,23663,2586
2266,621,28012,23264,4887
2267,621,22345,22141,1058
2268,622,31742,32184,2900
2269,622,17548,20764,9097
2270,622,31644,27998,5774
2271,623,29306,38437,16718
2272,626,25116,28252,3444
2273,626,20859,12791,11938
2274,626,31570,27905,4007
2275,627,25164,50192,6780
2276,628,25225,19963,4390
2277,629,24493,25670,1345
2278,629,24191,25670,1669
2279,631,26197,27120,2415
2280,631,17901,32184,11372
2281,632,25104,18444,7218
2282,632,31958,26370,4821
2283,633,31844,32343,5573
2284,633,17932,20626,5496
2285,635,24166,31838,6226
2286,637,31381,36662,8954
2287,637,23311,32947,8576
2288,637,27011,15428,12187
2289,637,25120,26068,2602
2290,638,19313,24642,7479
2291,638,31844,25525,4967
2292,639,31208,30284,2946
2293,639,23588,24500,1750
2294,640,29415,13784,17459
2295,640,17807,29652,10430
2296,641,25714,20764,11382
2297,641,15597,26338,9910
2298,641,20446,24642,5665
2299,641,48261,24954,5111
2300,642,29269,31051,2325
2301,644,21424,21869,1727
2302,644,24308,12791,17802
2303,645,13190,22483,11612
2304,647,28523,28801,132
2305,648,31271,28618,3302
2306,648,25452,32184,5979
2307,649,32732,34916,5619
2308,649,28809,24112,5369
2309,649,31838,24191,6091
2310,649,16540,17995,8206
2311,651,22259,21945,1616
2312,652,33998,18494,18052
2313,652,20468,22141,2866
2314,652,19587,25918,6893
2315,653,27245,31680,6240
2316,654,26804,24044,9846
2317,654,23338,24417,5320
2318,654,26252,33662,7640
2319,654,23832,25178,3325
2320,655,21959,25249,5206
2321,655,27218,12155,23869
2322,656,22422,23788,3044
2323,658,19480,17226,8770
2324,658,30363,34736,7533
2325,659,18164,19252,1923
2326,659,23792,22600,2049
2327,659,22141,24981,3003
2328,659,22343,18917,3245
2329,660,20521,19332,1870
2330,660,31844,30401,4622
2331,660,25845,25792,68
2332,661,24788,23498,1095
2333,661,30243,29942,373
2334,661,34369,40269,20629
2335,662,30825,33085,2872
2336,663,15780,23508,7312
2337,663,26912,20680,9398
2338,664,12798,12791,4779
2339,664,22623,23446,1231
2340,665,25279,25170,930
2341,665,31838,48036,9858
2342,665,19753,19201,4376
2343,666,26615,14104,18246
2344,666,20091,19695,1237
2345,666,25212,25178,2598
2346,667,26769,29714,2534
2347,667,24954,48583,3687
2348,667,26650,25745,1477
2349,667,16668,25274,9135
2350,668,24218,18802,5818
2351,669,27348,31838,3397
2352,670,27281,25447,4224
2353,671,30311,29128,1680
2354,671,29793,19312,11911
2355,671,23604,30620,9618
2356,672,27024,21038,7840
2357,674,21693,28558,10810
2358,674,16380,18917,2491
2359,674,31089,23046,7286
2360,675,26705,25256,1815
2361,675,29313,23788,4703
2362,675,17111,26596,11312
2363,676,32520,33998,3478
2364,676,31264,31838,7269
2365,676,23582,29652,5115
2366,677,18398,18267,5953
2367,677,27214,22193,11289
2368,677,26504,28195,1846
2369,678,25978,31187,6406
2370,678,19344,25302,5698
2371,678,25548,31313,5964
2372,679,22992,21865,2561
2373,679,28110,21677,7476
2374,679,25668,25215,1418
2375,680,29095,31838,3624
2376,681,38026,36352,3596
2377,681,31805,33466,10245
2378,681,30098,18265,10645
2379,681,22563,24999,1726
2380,681,25129,25178,605
2381,681,16930,18048,1444
2382,682,22297,20457,3330
2383,682,19020,22749,4098
2384,682,18927,19465,616
2385,682,23604,25810,6573
2386,684,50553,31870,4299
2387,684,27090,20631,9730
2388,684,23995,12243,18144
2389,684,16411,16477,7331
2390,685,49330,25792,7732
2391,685,28633,31497,7671
2392,687,27647,12791,18089
2393,688,32732,33662,1991
2394,688,29860,32946,3857
2395,689,22454,28207,8074
2396,689,22628,24862,1643
2397,689,26321,12243,18468
2398,689,15701,19845,10784
2399,689,20154,20120,1157
2400,690,21378,20764,17030
2401,692,23013,31200,8669
2402,693,22287,25918,2865
2403,693,26449,12243,17499
2404,693,29767,30028,3607
2405,693,30689,24500,4977
2406,696,29860,22001,6141
2407,696,28012,13584,11091
2408,696,31838,29871,1914
2409,696,27281,30923,3103
2410,697,22931,27622,10937
2411,698,34419,28110,11141
2412,698,21170,21402,3739
2413,698,23792,20123,4034
2414,699,21173,21168,145
2415,699,20463,26564,6517
2416,699,24927,25826,3971
2417,699,25604,23915,5294
2418,700,19963,20137,426
2419,700,10341,10473,1461
2420,700,19869,22193,6232
2421,700,34369,34602,1845
2422,701,34369,30419,4936
2423,702,23962,23077,1764
2424,703,31570,25302,5731
2425,703,28943,50192,3800
2426,704,31313,27365,3964
2427,704,24156,30878,8438
2428,706,29913,33099,5736
2429,706,22345,48324,2897
2430,707,25726,24588,2522
2431,707,27328,26158,2504
2432,708,22579,12243,14126
2433,708,27208,24112,3754
2434,708,31450,16954,20200
2435,709,14015,13839,325
2436,709,23663,31838,12857
2437,709,48546,32946,11547
2438,709,19803,19303,5372
2439,709,22905,12791,21945
2440,710,31381,32040,3397
2441,711,21394,18919,3530
2442,711,26511,31844,6183
2443,713,27613,25274,5056
2444,713,48337,18016,4429
2445,714,26596,24166,2759
2446,714,25452,27011,1711
2447,714,30867,32184,2056
2448,714,19535,19421,636
2449,714,25573,27047,1659
2450,715,48337,19690,1954
2451,715,27914,13949,17722
2452,718,23325,23508,11109
2453,718,31104,12791,19941
2454,718,16646,22834,9365
2455,718,48327,19537,2248
2456,719,27222,24642,3683
2457,721,26082,31838,5412
2458,722,35513,50192,7450
2459,722,8424,10473,2357
2460,722,25190,25974,793
2461,722,27002,33707,6842
2462,722,17315,30028,12629
2463,724,31761,12243,20481
2464,724,19498,12243,12544
2465,724,23766,31844,8280
2466,724,17635,33662,17502
2467,725,30923,28774,1649
2468,725,20485,22193,4818
2469,727,31838,31644,1758
2470,727,25726,31838,5739
2471,730,19884,31305,9439
2472,731,35280,36910,12060
2473,731,22146,12155,15531
2474,731,20393,12791,14124
2475,731,31838,33707,4079
2476,732,27159,21908,10705
2477,733,30462,39531,21594
2478,733,26596,34369,11244
2479,734,19239,18164,1959
2480,734,20233,20883,2055
2481,735,29784,23956,6293
2482,735,31032,32946,3485
2483,735,19480,18451,2574
2484,735,25443,27515,2053
2485,736,18020,32946,13756
2486,736,32972,31817,2790
2487,736,25302,25548,1245
2488,737,22013,29216,5895
2489,737,48036,12155,14306
2490,738,30799,32184,14307
2491,738,23375,22379,6036
2492,738,26694,26208,1835
2493,738,26152,27802,1895
2494,739,29398,21337,10073
2495,743,25974,29652,3102
2496,744,32118,33662,2730
2497,744,28012,31838,2836
2498,744,15701,27692,18266
2499,744,20428,30352,9168
2500,744,22972,22193,2010
2501,745,24446,21436,4094
2502,746,28434,26764,4065
2503,746,27315,31838,3962
2504,747,22787,18699,11359
2505,747,22242,31855,9458
2506,748,48677,22366,2515
2507,748,23794,24654,1368
2508,750,32506,29216,3690
2509,750,23318,31838,6685
2510,751,24210,31838,11517
2511,751,33864,32946,10055
2512,752,21282,23628,2042
2513,752,24215,22783,1237
2514,753,31187,26776,4805
2515,755,24791,25452,4281
2516,756,29128,33662,4387
2517,756,25795,23792,3794
2518,757,25290,23851,10471
2519,757,28520,19582,9178
2520,757,31844,24220,6167
2521,758,23318,23788,335
2522,758,17315,17177,747
2523,759,23644,31636,7175
2524,759,22507,26197,4614
2525,759,27129,27704,5125
2526,759,20571,33662,12486
2527,760,26705,24500,3718
2528,760,33182,12243,23507
2529,761,31595,31765,14906
2530,762,30098,31220,2073
2531,763,31838,32946,7078
2532,765,25116,23738,1230
2533,765,25225,12791,15239
2534,765,29285,12791,21974
2535,766,25580,29473,3396
2536,766,26318,25826,2399
2537,768,26208,26610,8319
2538,768,19886,12791,11912
2539,768,23022,22602,1938
2540,768,48723,24612,4693
2541,769,25918,22813,5266
2542,770,25319,12243,15994
2543,770,32972,28367,3692
2544,770,27783,29871,3250
2545,771,22454,31497,11406
2546,772,24255,49484,10852
2547,772,25338,29652,3824
2548,772,27425,48083,8767
2549,773,25473,31838,5207
2550,773,31838,21341,8624
2551,774,22179,22193,17288
2552,774,12798,19338,9243
2553,774,28562,48458,9005
2554,774,26027,24215,1398
2555,775,26884,29652,7735
2556,775,26143,23915,2004
2557,775,20468,25525,3686
2558,776,18427,22193,9903
2559,776,31838,27914,3407
2560,776,23635,22193,6456
2561,777,38713,40324,4577
2562,777,28826,33662,4977
2563,777,26252,26538,2670
2564,777,30259,29714,3818
2565,779,12072,16668,11830
2566,779,20764,17068,7268
2567,779,21147,22749,10348
2568,780,23628,24600,883
2569,780,29714,33662,4729
2570,780,22579,22749,1792
2571,780,26923,20123,6379
2572,781,31958,29652,3840
2573,781,28012,31838,2836
2574,781,19869,15603,4299
2575,782,25604,27328,2011
2576,783,25324,26143,6333
2577,783,30412,27105,3953
2578,784,26871,33747,5720
2579,785,17100,19586,2968
2580,786,29801,31865,1896
2581,786,31844,31568,246
2582,786,15985,17811,2903
2583,786,31089,31838,3897
2584,787,22406,14036,11880
2585,788,25940,25572,945
2586,788,25447,26852,27850
2587,789,22188,27428,4385
2588,789,24971,21881,10362
2589,789,26318,25200,1860
2590,789,24927,28809,6196
2591,790,22513,23663,6362
2592,790,25319,23788,2871
2593,790,26769,19546,6458
2594,790,10064,10198,2123
2595,790,31838,25462,9579
2596,791,30923,29760,10585
2597,792,26615,25075,5961
2598,792,23473,22366,4292
2599,792,18774,18298,463
2600,795,30098,26691,4181
2601,795,27720,12791,20387
2602,795,26387,29377,2408
2603,796,12243,12155,2283
2604,796,28062,12946,17160
2605,796,20521,12243,13457
2606,796,19147,32184,10556
2607,796,26636,19582,18874
2608,797,21458,18042,10338
2609,797,28188,25612,3117
2610,797,31838,27704,5040
2611,798,21898,23835,7999
2612,801,27682,28523,6893
2613,802,27441,31838,5186
2614,802,27564,32184,4127
2615,802,24166,32949,7502
2616,803,23769,24500,2634
2617,804,31243,48464,11262
2618,804,30742,25259,5256
2619,804,11137,11546,1334
2620,804,22345,28883,11492
2621,805,17740,17738,18
2622,805,21572,50205,10118
2623,805,24642,25601,2051
2624,806,25190,12791,16769
2625,807,25094,30678,4970
2626,807,23209,31838,7091
2627,809,28337,12155,18535
2628,809,24642,22345,2566
2629,810,31838,29652,2224
2630,810,48723,19661,5217
2631,810,25254,22440,2229
2632,810,31721,27281,7536
2633,812,30028,30311,1132
2634,813,23706,22193,6973
2635,813,26277,12791,17039
2636,813,23446,26485,3815
2637,814,13189,12405,978
2638,814,20818,31838,8308
2639,815,24020,28633,5782
2640,815,23792,22600,2049
2641,815,18959,19312,1432
2642,816,34394,35488,2978
2643,816,31838,26307,8255
2644,816,24638,18699,6759
2645,817,29117,12791,17066
2646,817,22454,32184,11060
2647,817,30401,32946,2424
2648,817,48299,31467,9226
2649,818,29942,29389,1439
2650,818,27256,27317,1730
2651,818,23749,26381,2455
2652,819,35367,49848,5098
2653,819,19661,25612,8508
2654,820,21729,12791,11913
2655,820,25123,24638,411
2656,820,50037,27595,10701
2657,821,12243,12155,2283
2658,821,30513,31838,9068
2659,821,27572,24500,2902
2660,822,32946,23915,8835
2661,822,22137,20278,2431
2662,822,19708,24394,4182
2663,822,29934,29282,3042
2664,823,19681,26596,9721
2665,823,28801,24642,8347
2666,823,23446,24999,1261
2667,826,34419,30120,11100
2668,827,23498,35104,11832
2669,827,17345,22749,7423
2670,828,32345,12243,21187
2671,828,29871,50192,4560
2672,828,19587,23706,5410
2673,829,12243,13019,941
2674,829,31716,23548,8708
2675,829,21416,29871,10051
2676,829,26487,31001,3733
2677,830,32770,33081,2976
2678,830,20422,19597,2346
2679,831,28195,25473,3842
2680,832,29508,30311,690
2681,832,25453,25826,1743
2682,833,20695,30091,7671
2683,833,33709,12791,21933
2684,833,10317,21436,9068
2685,833,33827,36561,7362
2686,834,31844,27542,6131
2687,835,31838,32947,1751
2688,836,22297,20088,4828
2689,836,22466,22141,1537
2690,838,27290,26899,2930
2691,838,31838,30506,5524
2692,839,27542,27317,3950
2693,839,22724,23221,1802
2694,839,18804,20333,6690
2695,840,32946,34667,11649
2696,840,28523,32946,4050
2697,840,18389,33662,14040
2698,840,22694,32184,7899
2699,840,31838,32732,5416
2700,840,17646,25321,14817
2701,841,26866,24642,7211
2702,841,34759,36754,11938
2703,841,31838,14190,14330
2704,841,19274,16914,6427
2705,842,26882,22728,16279
2706,842,20305,22749,6660
2707,844,28783,32321,3753
2708,845,19334,12243,12665
2709,845,28900,33061,3582
2710,845,31838,20764,13111
2711,845,31838,22193,9991
2712,846,27839,32946,4862
2713,846,22353,27294,20882
2714,847,28680,12791,17523
2715,847,35534,34307,13320
2716,847,15428,13265,2042
2717,847,27412,12791,21220
2718,848,27078,25823,1745
2719,848,23835,23788,1560
2720,849,23245,25668,3701
2721,849,31844,31313,1861
2722,849,24927,27716,4643
2723,850,33247,27622,4105
2724,850,31568,33707,3996
2725,850,19661,25190,7945
2726,851,29389,12791,18878
2727,851,22749,26596,4413
2728,851,34667,38718,8778
2729,852,12405,12588,546
2730,852,25324,31838,10806
2731,852,27674,29652,9356
2732,852,34543,31838,7433
2733,853,16369,22749,13448
2734,853,26596,24338,2858
2735,853,24315,15428,8140
2736,853,25668,12791,17294
2737,853,29890,24642,5092
2738,855,27245,33662,5668
2739,855,17459,22717,6336
2740,856,48641,22911,2098
2741,857,28144,24500,4205
2742,857,22956,23198,175
2743,857,33846,16476,14879
2744,857,23142,12243,17075
2745,857,30419,31838,4328
2746,858,25524,26943,4433
2747,858,34369,20764,15022
2748,859,23302,31838,11752
2749,859,27468,12243,17613
2750,859,31838,23604,10457
2751,860,27174,12791,16728
2752,860,29430,12243,23138
2753,861,12590,47968,9759
2754,861,20516,24493,3612
2755,861,25820,31838,4572
2756,862,19318,23508,3794
2757,862,31838,29735,3604
2758,863,33998,28618,9640
2759,863,15493,17248,1538
2760,863,26596,30800,9664
2761,863,26355,20459,5493
2762,863,34369,31001,4926
2763,864,18211,23788,4584
2764,866,33998,35725,4676
2765,866,21762,26596,5990
2766,866,25276,26650,1611
2767,868,20468,21122,1572
2768,868,24112,12243,17998
2769,869,29871,23508,5943
2770,870,31958,12243,20683
2771,870,31838,28434,6523
2772,870,24642,20626,6682
2773,870,21983,22279,4719
2774,871,31622,29984,1412
2775,871,10687,10473,3223
2776,871,22602,21166,1535
2777,872,31271,15428,13063
2778,872,25823,22567,5232
2779,872,24654,21878,4886
2780,873,16783,22749,9726
2781,873,27716,24642,5494
2782,874,28062,10352,14894
2783,874,28467,31865,6130
2784,874,18013,25699,8171
2785,874,19303,15634,4350
2786,875,23937,29954,5463
2787,875,17794,22749,8521
2788,876,25116,24746,1564
2789,876,25815,22749,2897
2790,878,30564,30392,1274
2791,879,22179,21709,788
2792,879,18089,17646,733
2793,881,26966,32185,5645
2794,881,19774,18975,5246
2795,881,24487,22583,3438
2796,882,31104,26424,6557
2797,882,33247,30028,2553
2798,882,27515,31838,3717
2799,884,27355,22193,9007
2800,884,27849,25340,4163
2801,884,31838,26923,3798
2802,884,19129,10055,8224
2803,885,26779,29871,3165
2804,885,24487,20123,9258
2805,886,27120,29533,2641
2806,887,29714,31838,4047
2807,887,31838,33966,4528
2808,887,27761,17345,10307
2809,887,33099,25670,5847
2810,888,29117,31844,9702
2811,888,33266,30028,2975
2812,888,20818,22749,1928
2813,888,31838,22252,8074
2814,888,31838,23508,6770
2815,888,20575,17546,3282
2816,888,24631,24642,2268
2817,888,49728,35013,3817
2818,889,34014,20764,16345
2819,889,30120,48873,7532
2820,889,31168,31817,2100
2821,890,23051,29871,13270
2822,890,26538,25670,2334
2823,891,20235,12791,14661
2824,892,30463,23573,12958
2825,892,21036,18810,3186
2826,892,21822,29784,6495
2827,892,27905,29704,3018
2828,892,9910,19338,8600
2829,894,24197,26882,1908
2830,894,25326,20406,3944
2831,894,22751,29871,5894
2832,894,31168,30742,6243
2833,897,24119,23273,748
2834,897,26429,25670,2236
2835,898,23628,24224,685
2836,898,23318,25473,2211
2837,899,30881,22440,8270
2838,899,17240,24397,7704
2839,900,34980,35275,1066
2840,901,36662,50649,6201
2841,901,34216,21822,11023
2842,902,25815,24191,2073
2843,903,33085,26370,7130
2844,904,33266,35206,2831
2845,904,26589,18444,14680
2846,905,19740,20233,2331
2847,905,32184,12243,21296
2848,906,25225,12243,15597
2849,906,31220,24981,4940
2850,906,24631,19537,4356
2851,906,25123,20482,3476
2852,907,25104,12243,15257
2853,907,31838,29296,3731
2854,907,30098,31001,902
2855,907,24654,18699,6038
2856,908,21197,19597,2089
2857,910,31838,28012,2836
2858,911,12798,14516,3325
2859,912,24040,22454,3445
2860,912,21474,24642,5254
2861,914,29784,31331,2348
2862,914,25108,25123,2124
2863,915,21720,19582,3739
2864,915,26866,26596,908
2865,916,31838,27047,5812
2866,916,24642,27202,2880
2867,917,32256,31313,6408
2868,917,28943,29652,859
2869,918,32185,33662,1424
2870,919,27696,19293,9930
2871,919,28110,26792,1507
2872,919,22116,28809,6012
2873,920,18899,19823,2299
2874,920,27993,25826,2363
2875,921,28692,36600,12524
2876,921,22707,32184,9955
2877,921,33266,24621,12772
2878,921,29282,27572,1689
2879,923,15425,22749,6718
2880,924,27692,20680,20339
2881,924,28948,29336,3174
2882,924,24460,26432,4654
2883,925,29240,28955,869
2884,925,22554,19582,7105
2885,925,27348,31838,3397
2886,926,12155,12642,2902
2887,926,18020,25699,11033
2888,926,26370,24493,3096
2889,926,24946,23706,2220
2890,926,27328,22193,5229
2891,927,26682,33662,6511
2892,927,17807,20434,3107
2893,928,25447,31637,5973
2894,928,25604,38665,14674
2895,929,27564,23788,4130
2896,930,17459,29871,12009
2897,930,21572,23788,5002
2898,930,49427,31605,4525
2899,931,29482,27692,8123
2900,931,26021,19365,5718
2901,932,25538,32946,6431
2902,933,26138,29290,4553
2903,933,19111,26000,6290
2904,934,30506,26628,6628
2905,934,20820,12791,12185
2906,934,26439,32040,7552
2907,934,26180,31467,6289
2908,934,34667,31179,4286
2909,936,27251,31467,5906
2910,936,26304,29028,2545
2911,936,28174,48944,4243
2912,937,29652,31838,2224
2913,937,11424,24642,10803
2914,938,33666,28963,9191
2915,939,26456,17292,10456
2916,941,25823,24981,2313
2917,943,26308,36929,16688
2918,943,21076,21078,280
2919,943,39857,39706,1992
2920,944,24002,26615,5264
2921,944,25452,25823,386
2922,944,29028,23706,4787
2923,945,28680,26680,3376
2924,945,20459,24642,5248
2925,945,31838,32947,1751
2926,946,20946,22247,1296
2927,946,23508,21860,2170
2928,946,29503,25329,3649
2929,947,31838,23911,6021
2930,947,22345,30478,6869
2931,947,32321,31001,2258
2932,948,23937,21830,2272
2933,948,23338,20770,4100
2934,949,24210,14660,9559
2935,949,19239,12791,11011
2936,949,33825,27195,5233
2937,949,19740,23706,3887
2938,949,31838,36662,8862
2939,950,12405,14104,3812
2940,950,22466,22749,2983
2941,950,19939,20123,8506
2942,952,32512,35513,7154
2943,952,27624,22682,6004
2944,953,29181,20349,6850
2945,953,19015,23508,4759
2946,953,34654,35536,7137
2947,953,18987,16475,3385
2948,953,28012,28114,6556
2949,953,31838,34543,7433
2950,953,29890,31745,1760
2951,954,35028,30894,5474
2952,954,24066,12243,15361
2953,955,24055,20123,5532
2954,957,18444,29652,15133
2955,958,31716,19201,17014
2956,958,32095,26596,3924
2957,958,24049,22193,2809
2958,959,15780,14660,632
2959,959,25307,22879,4735
2960,960,28826,31838,4540
2961,960,24468,31222,5118
2962,961,26906,30935,3461
2963,961,22749,14138,7945
2964,961,24588,32184,8280
2965,963,28684,29410,9336
2966,963,23915,29902,5212
2967,963,29652,31838,2224
2968,963,23930,48327,4843
2969,963,17141,20764,6899
2970,964,28610,32184,5095
2971,964,27124,23769,3623
2972,964,25215,25123,2341
2973,966,20525,24493,4401
2974,968,30479,31691,2283
2975,969,28188,26699,1873
2976,969,525,10473,31472
2977,970,24262,25525,2964
2978,971,26063,23930,2367
2979,971,20375,17915,2916
2980,972,24816,25160,1237
2981,972,31838,24757,5823
2982,974,10390,12788,10375
2983,974,17769,17162,2059
2984,975,24965,26691,1872
2985,975,30678,15042,12292
2986,976,23699,20123,3977
2987,976,31838,23548,6552
2988,977,28434,33662,4756
2989,977,31838,19746,9452
2990,977,17870,24948,7147
2991,978,25942,31220,3985
2992,978,27391,24642,2969
2993,979,23305,25005,1343
2994,980,29389,27948,1481
2995,981,12642,24446,14756
2996,981,21171,20676,538
2997,981,21490,25153,7866
2998,981,25893,12791,19250
2999,982,13666,21436,14956
3000,982,24210,22121,2291
3001,983,25324,25522,3467
3002,983,21189,12791,12269
3003,983,23473,22544,2544
3004,985,27306,25340,3255
3005,985,27605,26257,1363
3006,985,31838,28439,3103
3007,986,26311,12069,15281
3008,986,26683,25726,1160
3009,986,19881,22193,5181
3010,986,20680,31838,13034
3011,987,12791,47594,2209
3012,987,22977,14104,13987
3013,987,24954,19109,6819
3014,988,26615,26307,7956
3015,990,10684,23706,10836
3016,991,33266,32767,16464
3017,993,28523,20447,7430
3018,993,27338,32946,6729
3019,993,24642,22193,3423
3020,993,34369,23788,10294
3021,994,24134,23573,6429
3022,994,20607,21245,2266
3023,994,32323,29934,5863
3024,994,27222,25885,1447
3025,994,25795,24105,1388
3026,995,26767,23915,2574
3027,995,23588,16522,6260
3028,995,48723,26265,4893
3029,996,29498,32184,18980
3030,996,32343,31220,6294
3031,997,48237,20764,6086
3032,998,48499,22749,2395
3033,998,28012,25918,2470
3034,999,25075,12155,16867
3035,999,27105,25670,1649
3036,1000,22255,33662,9568
3037,1000,19020,20607,2330
3038,1002,29521,31838,10340
3039,1002,26705,12791,16818
3040,1002,18067,25447,6585
3041,1003,31838,26511,5922
3042,1003,19661,17896,5661
3043,1004,24049,25826,3522
3044,1004,22193,20536,6099
3045,1005,12777,15499,7041
3046,1005,21994,49021,3684
3047,1006,20654,12791,10375
3048,1006,30718,29984,2323
3049,1006,29518,19784,9683
3050,1007,25324,30166,8387
3051,1007,21168,19486,1881
3052,1007,22666,23209,1501
3053,1007,25372,25911,11918
3054,1007,21166,25612,5053
3055,1008,35536,35445,7527
3056,1008,20393,22749,2149
3057,1008,16930,17844,1719
3058,1010,24255,26551,3873
3059,1010,30866,32946,6504
3060,1011,23734,12243,14380
3061,1011,23209,27329,3968
3062,1012,22579,31844,7128
3063,1012,26435,25225,2777
3064,1014,35012,23508,9915
3065,1015,27222,22749,3752
3066,1015,29398,29714,5017
3067,1016,29861,12791,18722
3068,1016,24315,12791,14959
3069,1016,29434,29291,833
3070,1016,25372,31089,5403
3071,1017,28523,21994,6065
3072,1017,28963,12243,19034
3073,1017,27244,15428,12776
3074,1017,21539,21147,1681
3075,1018,28562,12791,17950
3076,1018,24191,22343,2265
3077,1018,24588,24044,2653
